"Time Scaled","S0 CASSCF 2R","S1 CASSCF 2R","S0 CASSCF 2R Scaled","S1 CASSCF 2R Scaled","S0 CASSCF 2R Scaled CASPT2","S1 CASSCF 2R Scaled CASPT2","S0 CASSCF Energy","S1 CASSCF Energy","S2 CASSCF Energy","S0 CASPT2 Energy","S1 CASPT2 Energy","S2 CASPT2 Energy","Scaled S0 CASSCF Energy","Scaled S1 CASSCF Energy","Scaled S2 CASSCF Energy","Scaled S0 CASPT2 Energy","Scaled S1 CASPT2 Energy","Scaled S2 CASPT2 Energy","S0 Mulliken Charge","S1 Mulliken Charge","S2 Mulliken Charge","Oscillator Strength S0S1","Oscillator Strength S0S2","Oscillator Strength S1S2","Reactive TORS","Reactive HOOP","HOOP in phase","TAU overlap","full-BLA","beta-BLA","rpsb-BLA"
409.0997,-869.025900602,-868.953514809,23.2,68.6,16.2,48,-869.025859,-868.950969,-868.922266,-871.786077,-871.722445,-871.698687,23,70,88,12.6,52.6,40,0.4449,0.3798,0.5799,1.427374,0.514048,0.181065,-23.699,-13.172,-5.26350000000001,-18.4355,-0.025,-0.02,0.016
410.2959,-869.026168148,-868.953430585,23,68.7,16.1,48,-869.026526,-868.951704,-868.922894,-871.78681,-871.723097,-871.699278,22.6,69.6,87.6,12.2,52.2,40,0.4386,0.3793,0.5788,1.445443,0.507864,0.176192,-23.577,-13.36,-5.10849999999999,-18.4685,-0.025,-0.019,0.011
411.4921,-869.026888393,-868.954107734,22.6,68.2,15.8,47.7,-869.02709,-868.952658,-868.923593,-871.787283,-871.723698,-871.6997,22.3,69,87.2,11.9,51.8,39.9,0.4313,0.378,0.5766,1.458999,0.504622,0.172913,-23.445,-13.582,-4.9315,-18.5135,-0.025,-0.019,0.008
412.6883,-869.027498016,-868.955004064,22.2,67.7,15.5,47.3,-869.027612,-868.953863,-868.924461,-871.78768,-871.72446,-871.700206,21.9,68.2,86.7,11.6,51.3,39.7,0.4253,0.376,0.5734,1.462419,0.507032,0.172766,-23.303,-13.829,-4.737,-18.566,-0.026,-0.02,0.008
413.8845,-869.028037803,-868.956172749,21.8,66.9,15.3,46.8,-869.027706,-868.954957,-868.925021,-871.787776,-871.725181,-871.700475,21.9,67.5,86.3,11.6,50.8,39.2,0.421,0.3738,0.5704,1.454859,0.514742,0.176886,-23.152,-14.09,-4.53099999999999,-18.621,-0.028,-0.024,0.011
415.0807,-869.028127848,-868.957254032,21.8,66.3,15.2,46.3,-869.027652,-868.956193,-868.925554,-871.787993,-871.726283,-871.700948,21.9,66.8,86,11.4,50.2,38.8,0.4195,0.3714,0.5676,1.434312,0.528328,0.186188,-22.993,-14.364,-4.3145,-18.6785,-0.03,-0.029,0.015
416.2769,-869.028043143,-868.958504102,21.8,65.5,15.3,45.8,-869.026652,-868.956771,-868.925201,-871.787529,-871.726969,-871.70077,22.5,66.4,86.2,11.7,49.7,38,0.4201,0.3691,0.5656,1.403479,0.54502,0.201233,-22.83,-14.642,-4.09400000000001,-18.736,-0.033,-0.035,0.022
417.4731,-869.026987902,-868.959123589,22.5,65.1,15.7,45.5,-869.024221,-868.956167,-868.923393,-871.785789,-871.726603,-871.699271,24.1,66.8,87.3,12.8,50,37.2,0.4221,0.3667,0.5643,1.366904,0.561327,0.221397,-22.667,-14.914,-3.87650000000001,-18.7905,-0.036,-0.042,0.028
418.6693,-869.02450165,-868.958571811,24.1,65.4,16.8,45.7,-869.020995,-868.954978,-868.920744,-871.783311,-871.725672,-871.696958,26.1,67.5,89,14.4,50.5,36.1,0.4241,0.3646,0.5637,1.32952,0.573672,0.245152,-22.511,-15.169,-3.67099999999999,-18.84,-0.04,-0.051,0.035
419.8655,-869.021228177,-868.957438853,26.1,66.2,18.3,46.2,-869.017694,-868.953815,-868.917921,-871.780677,-871.724649,-871.694376,28.2,68.2,90.8,16,51.2,35.2,0.4255,0.3628,0.5639,1.296514,0.57996,0.269716,-22.363,-15.396,-3.48350000000001,-18.8795,-0.045,-0.059,0.04
421.0617,-869.017902323,-868.956311455,28.2,66.9,19.7,46.7,-869.015209,-868.953407,-868.915858,-871.778745,-871.724325,-871.692411,29.7,68.5,92.1,17.2,51.4,34.2,0.4266,0.3606,0.5643,1.265486,0.581263,0.294884,-22.227,-15.58,-3.3235,-18.9035,-0.05,-0.068,0.044
422.2579,-869.015414464,-868.955951698,29.8,67.1,20.8,46.9,-869.013017,-868.953099,-868.914003,-871.776955,-871.723995,-871.690534,31.1,68.7,93.2,18.4,51.6,33.2,0.427,0.3592,0.5645,1.24008,0.578556,0.317291,-22.104,-15.71,-3.197,-18.907,-0.056,-0.076,0.045
423.4541,-869.013231767,-868.955672743,31.1,67.3,21.8,47,-869.011123,-868.952726,-868.912406,-871.775371,-871.723643,-871.688875,32.3,68.9,94.2,19.4,51.8,32.4,0.4282,0.3583,0.5652,1.217617,0.574479,0.336917,-21.992,-15.777,-3.1075,-18.8845,-0.06,-0.082,0.045
424.6503,-869.011343255,-868.955333043,32.3,67.5,22.6,47.2,-869.009859,-868.952505,-868.91141,-871.77435,-871.723543,-871.687854,33.1,69.1,94.9,20,51.9,31.9,0.4301,0.3577,0.5656,1.19784,0.571455,0.353553,-21.889,-15.781,-3.054,-18.835,-0.064,-0.087,0.044
425.8465,-869.010063929,-868.955152411,33.1,67.6,23.2,47.2,-869.009311,-868.952421,-868.911121,-871.77399,-871.723746,-871.687629,33.4,69.1,95,20.2,51.7,31.5,0.4342,0.3576,0.5662,1.179029,0.571827,0.367461,-21.794,-15.724,-3.03500000000001,-18.759,-0.067,-0.09,0.041
427.0427,-869.009466641,-868.955126943,33.5,67.6,23.4,47.2,-869.009857,-868.952886,-868.91182,-871.774617,-871.724456,-871.688438,33.1,68.8,94.6,19.8,51.3,31.5,0.4374,0.3589,0.5657,1.168349,0.57713,0.374392,-21.705,-15.607,-3.04900000000001,-18.656,-0.068,-0.091,0.038
428.2389,-869.009970623,-868.955620772,33.2,67.3,23.2,47,-869.010824,-868.953212,-868.912842,-871.775455,-871.724888,-871.689516,32.5,68.6,94,19.3,51,31.7,0.4391,0.3612,0.5643,1.164905,0.587979,0.374379,-21.623,-15.442,-3.09049999999999,-18.5325,-0.068,-0.089,0.034
429.4351,-869.010900843,-868.95594787,32.6,67.1,22.8,46.9,-869.012471,-868.953729,-868.914413,-871.776737,-871.725246,-871.691017,31.4,68.3,93,18.5,50.8,32.3,0.4381,0.3648,0.5614,1.173882,0.602736,0.364417,-21.545,-15.244,-3.15049999999999,-18.3945,-0.066,-0.085,0.03
430.6313,-869.012545689,-868.956418572,31.6,66.8,22.1,46.7,-869.014689,-868.954305,-868.916475,-871.778344,-871.725493,-871.69287,30,67.9,91.7,17.5,50.7,33.2,0.4366,0.3688,0.5587,1.190447,0.619718,0.346272,-21.473,-15.028,-3.22250000000001,-18.2505,-0.062,-0.079,0.027
431.8275,-869.01476701,-868.956930336,30.2,66.5,21.1,46.5,-869.017622,-868.955177,-868.919161,-871.78052,-871.725963,-871.695254,28.2,67.4,90,16.1,50.4,34.3,0.434,0.3718,0.5557,1.216311,0.633779,0.319707,-21.406,-14.811,-3.2975,-18.1085,-0.057,-0.072,0.025
433.0237,-869.017715373,-868.957729072,28.3,66,19.8,46.1,-869.021395,-868.956556,-868.922609,-871.783528,-871.727044,-871.698428,25.8,66.5,87.8,14.2,49.7,35.5,0.4317,0.3732,0.5532,1.250056,0.640581,0.287217,-21.343,-14.61,-3.36649999999999,-17.9765,-0.051,-0.063,0.024
434.2199,-869.021497381,-868.95904842,26,65.1,18.1,45.5,-869.024893,-868.957459,-868.925729,-871.786348,-871.727882,-871.701364,23.6,66,85.9,12.5,49.2,36.7,0.4303,0.372,0.5519,1.288971,0.636358,0.252427,-21.282,-14.44,-3.42100000000001,-17.861,-0.044,-0.053,0.025
435.4161,-869.024997367,-868.959924914,23.8,64.6,16.6,45.1,-869.027705,-868.957705,-868.928095,-871.78864,-871.728303,-871.703681,21.9,65.8,84.4,11,48.9,37.9,0.4297,0.3687,0.5519,1.331989,0.619648,0.218705,-21.22,-14.315,-3.4525,-17.7675,-0.037,-0.044,0.027
436.6123,-869.027801499,-868.960179558,22,64.4,15.4,45,-869.02939,-868.957023,-868.929237,-871.789915,-871.727938,-871.704844,20.8,66.2,83.7,10.2,49.1,38.9,0.4305,0.3637,0.5537,1.376448,0.591725,0.189042,-21.152,-14.244,-3.45399999999999,-17.698,-0.029,-0.035,0.03
437.8085,-869.029470602,-868.959540309,21,64.8,14.6,45.3,-869.029865,-868.955544,-868.929058,-871.790026,-871.726724,-871.704672,20.5,67.2,83.8,10.2,49.9,39.7,0.4308,0.3579,0.5564,1.421064,0.556454,0.164429,-21.076,-14.235,-3.42049999999999,-17.6555,-0.023,-0.026,0.033
439.0047,-869.029940797,-868.958103947,20.7,65.7,14.4,45.9,-869.029798,-868.954083,-868.928254,-871.789579,-871.725337,-871.703793,20.6,68.1,84.3,10.4,50.7,40.3,0.4306,0.3524,0.5594,1.460862,0.519995,0.146038,-20.987,-14.293,-3.34699999999999,-17.64,-0.017,-0.02,0.036
440.2009,-869.029891411,-868.956673772,20.7,66.6,14.5,46.6,-869.029266,-868.952818,-868.926969,-871.788661,-871.723896,-871.702362,20.9,68.9,85.1,11,51.7,40.7,0.4288,0.3483,0.5622,1.491587,0.488702,0.134164,-20.886,-14.423,-3.2315,-17.6545,-0.013,-0.015,0.038
441.3971,-869.029402937,-868.95540847,21,67.4,14.7,47.1,-869.028337,-868.951822,-868.925338,-871.787425,-871.722536,-871.700611,21.5,69.5,86.1,11.8,52.5,40.7,0.4258,0.3467,0.5638,1.509408,0.467535,0.128748,-20.774,-14.626,-3.074,-17.7,-0.011,-0.011,0.039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36.0167741935484,36.0671052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
